Survey Area,Season,Round,Burrow ID,Camera #,SD Card#,Width,Status,Photo Reviewer,Distance (in),Notes,Date Start,Date End,Trap Days,# photos,Tortoise,Commensal Totals,Gopher Frog,Southern Toad,Treefrog,unk frog,Two-lined Salamander,Coachwhip,Corn Snake,Pine snake,Hognose,Black Racer,Diamondback Rattlesnake,Scarlet Snake,Coral Snake,Crowned Snake,Pygmy Rattlesnake,unk snake,Racerunner,Broad-headed Skink,Ground Skink,Mole Skink,Green Anole,Fence Lizard,unk lizard,Box Turtle,Mouse,Pocket Gopher,Cotton Rat,Eastern Woodrat,Cottontail,Fox Squirrel,Grey Squirrel,Flying Squirrel,unk rodent,Armadillo,Grey Fox,Coyote,Canid,Striped Skunk,Wild Boar,Opossum,Raccoon,Bobcat,Deer,Bear,unk mammal,Crow,Burrowing Owl,Screech Owl,American Kestrel,Chuck-will's-widow,Quail,Hermit Thrush,American Robin,Northern Mockingbird,Phoebe,Eastern Kingbird,Great-crested Flycatcher,Savanah Sparrow,Song Sparrow,White-throated Sparrow,Chipping Sparrow,Grasshopper Sparrow,Vesper Sparrow,Swamp Sparrow,Bachman's Sparrow,unk sparrow,Carolina Wren,House Wren,Palm Warbler,unk warbler,Northern Flicker,Eastern Meadowlark,Blue-gray Gnatcatcher,Mourning Dove,Grey Catbird,Turkey,unknown bird,unk animal
C61A,fall,F,D22,9,9,165,I,AB,60,,11/25/2016 8:31,11/28/2016 3:39,2.8,10995,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C61A,fall,F,D15,10,10,260,I,AB,60,Measurement taken at 20 cm due to roots; Angle of camera is off at the end,11/25/2016 12:00,11/28/2016 4:16,2.7,10806,N,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C61A,fall,F,D3,5,4,268,I,AB,60,Gopher frog is seen eating a spider! 8830-8832; I noticed in all of these cameras if a Gopher frog was present they came out only on the first night.,11/25/2016 12:00,11/28/2016 4:18,2.7,10851,N,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,,,0,,,,0,0
C62S,fall,F,C22,4,33,290,A,SJG,60,,10/20/2016 12:39,10/24/2016 19:37,4.3,18381,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,C14,3,36,300,A,SJG,60,entrance dugout and widened,10/20/2016 12:12,10/24/2016 19:17,4.3,18460,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,C13,1,16,320,A,SJG,60,,10/20/2016 11:51,10/24/2016 19:07,4.3,18490,Y(3),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,C5,2,39,145,A,SJG,60,,10/20/2016 12:03,10/24/2016 17:13,4.2,17746,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,C3,5,34,280,A,SJG,60,Tortoise behaved as if another tortoise was in the burrow or some other animal,10/20/2016 12:00,10/24/2016 17:47,4.2,18000,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,C7,8,13,286,I,CME,60,Not sure of sparrow species,10/20/2016 11:48,10/24/2016 18:47,4.3,18292,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,AB18,6,31,116,I,RLB,60,Nothing seen,10/20/2016 12:24,10/24/2016 16:28,4.2,17451,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,62S3,7,32,336,A,RLB,60,on October 24th in the morning (0600-0644) the photos are foggy and cant see anything,10/20/2016 12:30,10/24/2016 18:29,4.2,18080,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,C10,9,41,325,I,RLB,60,Saved two sets of photos of lizards unsure what it is but asume they are juvenile broad-headed skinks,10/20/2016 12:00,10/24/2016 17:35,4.2,17859,N,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C62S,fall,F,62S1,10,42,160,I,AB,60,Fog on 10/23 6-6:22 and 10/24 6-6:30,10/20/2016 12:00,10/24/2016 17:58,4.2,18058,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,CV2,10,61,310,I,AB,60,Fog and weird lighting on 11/15 6-6:50. The two tortoises stay in the burrow together for more than a day. It looks like the resident tortoise mounts the visiting tortoise (3204). Chin glands of resident tortoise (3198). Pic of both tortoises (3181).,11/11/2016 13:52,11/15/2016 18:36,4.2,17661,Y(2),5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,SG4,21,53,289,A,KFB,60,only has one day of photes recorded ,11/11/2016 13:26,11/11/2016 18:05,0.2,1613,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,SG2,2,57,297,A,RLB,60,"Two birds appeared at burrow, the first was a type of sparrow and it returned four times, the second was a phoebe and it returned two times",11/11/2016 14:47,11/15/2016 19:49,4.2,17659,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,SG3,22,55,236,I,RLB,60,"Camera stopped taking pictures next day, not a battery issue",11/11/2016 14:07,11/12/2016 6:40,0.7,2340,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,CA5,9,58,319,I,RLB,60,"Burrow possibly mammalized, the unknown bird is a type of sparrow, pictures of a possible mouse only catch a glimpse of the figure at night and the tail in the two pictures",11/11/2016 14:00,11/15/2016 19:25,4.2,17792,N,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,VP1,8,59,212,A,RLB,60,,11/11/2016 14:37,11/15/2016 19:29,4.2,17601,N,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,SG1,7,60,237,A,KFB,60,Fog on 11/14/16 from 6:00-06-20 and on 11/15/16 from 06:01-06:52,11/11/2016 14:11,11/15/2016 18:37,4.2,17439,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,CV4,1,56,347,A,KFB,60,Fog on11/15/16 from 06:01-06:50,11/11/2016 13:56,11/15/2016 18:40,4.2,17623,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,CV3,6,62,325,I,RLB,60,Unknown bird is a type of sparrow,11/11/2016 13:49,11/15/2016 18:35,4.2,17611,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C64,fall,F,CS1,5,54,150,I,RLB,60,Nothing seen,11/11/2016 13:27,11/15/2016 18:23,4.2,17639,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,R1,20,19,297,I,KFB,60,fog event on 12/12/16 at 06:07-06:22 and rain event on 12/13/2016 on and off all day,12/11/2016 8:58,12/15/2016 17:52,4.4,17964,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,R2,28,20,117,I,KFB,60,Nothing seen. Fog event on 12/12/16 at 06:0-06:20 and  on 12/13/2016 ,12/11/2016 12:00,12/13/2016 7:29,1.8,7380,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,R8,19,29,163,I,KFB,60,fog event on 12/12/16 at 06:00 And on 12/13/2016. Rain event on 12/13/2016 on and off all day,12/11/2016 12:00,12/15/2016 17:10,4.2,17709,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,AD5,15,24,256,I,KFB,60,Rain event on 12/11/2016 16:08.  Fog and rain event on 12/13/2016 on and off all day,12/11/2016 12:00,12/15/2016 17:12,4.2,17776,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,R5,13,60,256,AB,KFB,60,Nothing seen. Fog event on 12/12/16  and rain event on 12/13/2016 on and off all day; old ? coyote den,12/11/2016 12:00,12/15/2016 16:26,4.2,17444,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,VA7,18,26,168,I,KFB,60,Gopher frog seems to be occupying the burrow. fog event on 12/12/16 and 12/13/16.Rain event on 12/13/2016 on and off all day; ,12/11/2016 12:00,12/15/2016 6:54,3.8,15089,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,AD6,11,52,257,I,AB,60,Gopher frog came out several times during the middle of the day. Once while it was raining and a couple of times when it was not raining.,12/11/2016 12:00,12/15/2016 17:34,4.2,17862,N,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,R9,16,56,263,I,AB,60,At night you can see a black widow making a web in the entrance.,12/11/2016 12:00,12/15/2016 17:08,4.2,17697,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,R10,29,35,176,I,KFB,60,Gopher frog maybe occupying burrow. Comes at several times during day and night. ,12/11/2016 12:00,12/15/2016 7:25,3.8,15276,N,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
C72,fall,F,AD3,22,62,382,I,KFB,60,savannah sparrow? Gopher frog seen around burrow. ,12/11/2016 12:00,12/15/2016 16:34,4.2,17563,N,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,,0,,,,0,0
Pine Log,fall,F1,SP26,27,37,342,A,VHP,60,Skunk exits burrow on night of 10/20 and 10/24. Cottontail uses burrow each night. Eastern phoebe?,10/20/2016 16:47,10/25/2016 10:09,4.7,18130,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,PL4,21,35,346,I,CME,60,"Cottontail 8057 appears to have entered burrow, UNK Bird some sort of sparrow",10/20/2016 16:38,10/24/2016 19:50,4.1,17019,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,SP17,22,22,L,AB,CME,60,,10/20/2016 17:07,10/24/2016 12:41,3.8,14276,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,PL3,23,23,64,A,RLB,60,Only saw a gopher tortoise using burrow no commensals seen,10/20/2016 15:20,10/24/2016 19:42,4.2,17432,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,SP4,24,24,345,I,RLB,60,"saved two photos of fence lizard one where it was closer to the burrow and one that has a better view for identification, a tufted titmouse? Flew down at edge of burrow and looks into burrow then flys off saved all pictures and will put it into unknown bird section",10/20/2016 15:26,10/25/2016 7:26,4.7,18007,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,PL6,25,25,120,A,RLB,60,"Gopher Tortoise present but had little activity, poked its head out on first day and immediatley turned around and went back down burrow did not return until last day and the camera batteries died",10/20/2016 16:20,10/24/2016 15:56,4,15729,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,SP23,26,26,350,A,RLB,60,"Saved pictures of owl on unknown bird column, only can see back and tail feathers head is not viewable which is why it is unknown.  The owl was chasing after cottontail possibly, cottontail was at burrow and owl arrives 40 mins later. Possible phoebe put pictures in phoebe column. ",10/20/2016 16:52,10/24/2016 19:21,4.1,16778,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,P10,28,28,L,AB,CME,60,Skunk using burrow as residence over multiple days,10/20/2016 15:38,10/25/2016 6:32,4.6,17634,N,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,P11,29,29,L,AB,CME,60,,10/20/2016 15:47,10/25/2016 6:23,4.6,17541,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F1,P22,30,30,195,A,RLB,60,"Batteries died only took 5, 520 photos and ended on Oct 22 at 6:14am",10/20/2016 15:54,10/22/2016 6:14,1.6,5520,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,SP26,13,35,366,A,SJG,60,many long-legged spiders,11/23/2016 12:22,11/27/2016 6:08,3.7,14719,Y,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,SP23,20,20,334,A,SJG,60,many long-legged spiders,11/23/2016 12:00,11/27/2016 8:59,3.9,15860,Y,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,P22,19,19,184,I,SJG,60,many long-legged spiders,11/23/2016 12:00,11/27/2016 8:59,3.9,15843,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,SP4,24,24,350,I,SJG,60,many long-legged spiders,11/23/2016 12:00,11/27/2016 7:15,3.8,15237,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,P10,16,16,large,AB,SJG,60,,11/23/2016 12:00,11/27/2016 7:07,3.8,15174,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,PL4,15,15,326,A,SJG,60,,11/23/2016 12:14,11/27/2016 6:48,3.8,14967,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,,0,,,,0,0
Pine Log,fall,F2,BM8,11,11,210,A,SJG,60,,11/23/2016 12:54,11/27/2016 7:16,3.8,14903,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,BM9,12,12,311,A,SJG,60,white substance on head and adjacent leading carapace and plastron areas,11/23/2016 12:40,11/27/2016 6:57,3.8,14868,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,PL6,18,18,118,I,SJG,60,,11/23/2016 12:11,11/27/2016 6:39,3.8,14931,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,fall,F2,PL3,26,38,67,I,KFB,60,GT comes out during rain event on 11/25/16 ,11/23/2016 12:00,11/26/2016 12:50,3,12188,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,fall,F1,RCD1,25,4,156,A,CME,60,"Anole on right edge of burrow, brown coloration, 4572 saved for species confirmation",10/31/2016 12:00,10/31/2016 14:22,0.1,854,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,fall,F1,RC10,30,9,348,A,CME,60,Anole displaying on root near burrow entrance,10/31/2016 12:00,10/31/2016 18:13,0.3,2244,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,fall,F1,R75,28,7,L,AB,CME,60,"Anole on left edge of burrow, brown coloration",10/31/2016 12:00,11/1/2016 16:32,1.2,5597,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
